product_id,product_name,category,actual_value_dollar,discount_percentage,rating,rating_count,user_id,product_link
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,246.9,0.3,4.1,19.252,"AHWRZWPCTG6ICA7WTNLNNZXWFI5Q,AF2AASVYVSROFD7FXA6EFDS6N2LA,AG6YHIDBTRF4SWXLDWRVMRS56AMQ,AHELRKIGSIPF5VMAGPCPAUJYKOLQ,AH7HRG7P5VGMMU4PN7CEDU74Y2AA,AGPO4HV54G5JLGEZYJJ7NC63V6BQ,AHIMX6EL6H3CLBEVJCWLIQHSAA3A,AEITUHHOUWUNZPQDSHA2ZWQGJUMQ",https://www.amazon.in/iQOO-Lumina-Blue-128GB-Storage/dp/B07WDKLRM4/ref=sr_1_70?qid=1672895762&s=electronics&sr=1-70
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics|WearableTechnology|SmartWatches,123.44,0.6,4.4,73.0,"AGRV2QBB6JEZZOFFU2SXQ6MD4FKQ,AE63YMXM3DHXLPTNVJHJ52BUA4KA,AGVIZXWQFUOANBYPMIQ6GY5XG2SA,AFOEZACEOW6XEVSVUCJEGHS6U2KQ,AE5JZKPJIR4HTZPWNC6ZPYMMGNBA,AHDF7YP2MU5KXG43ZVYWMMQNHJMQ,AEHGQC3G6B3IWI6OD7AGD353D6ZQ,AG44OTCJB3ZNRPLXK2KTM3R4RGRQ",https://www.amazon.in/Fire-Boltt-Gladiator-Bluetooth-Assistant-Interactions/dp/B0BP18W8TM/ref=sr_1_71?qid=1672895762&s=electronics&sr=1-71
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,12.35,0.85,3.9,24.87,"AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AEP4MK3EKOBDKTGPJTRN5RBDIODA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA",https://www.amazon.in/Solero-TB301-Charging-480Mbps-1-5-Meter/dp/B08Y1TFSP6/ref=sr_1_72?qid=1672895762&s=electronics&sr=1-72
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,6.16,0.8,4.3,42.641,"AE3SQVHSPJCIM3FT4MYLZOLX2ZSA,AGVJFS4QXURZUT34VBLXILIVA64A,AEC3CTKKV26PO32KOGUKKABJ4OAA,AFWLMSZPLJIABG6W6IFSFLEVHETA,AGZGIO6G2BKPLG4SN6O4ZRQOA54Q,AH3NLKVBUDIHF6LUVBM3CJI4WFXQ,AH43NCUTAEIE2WGCFN3DV6PM5LTQ,AE4CJM43GFS4KYQVZRKJSGM5MIPA",https://www.amazon.in/STRIFF-Mobile-Android-Samsung-OnePlus/dp/B07GXHC691/ref=sr_1_73?qid=1672895770&s=electronics&sr=1-73
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",197.41,0.7,4.0,4.39,"AHPK4PXDZS4FBECPMPFQOZRLDPAA,AFDZPGN3IBUCVS4QG4U5YCG4QZMA,AGXRKO2ZS34CPIT4HVKL4ZVP7UMA,AGAYLHB4FT5IE4A5NXOCGX6VDWUQ,AHXFVLYGYVEDJD4JY35L425PK5YQ,AHTHZGMRK6ZMTCCPSKOGS7GTFGPA,AFNZPK76SJ4OIOZUZPZUKEDOMJQA,AHDSEBUBYJQEKVHY277BC2ZKYPYA",https://www.amazon.in/Samsung-Galaxy-SM-R180NZKAINU-Mystic-Black/dp/B08FN6WGDQ/ref=sr_1_74?qid=1672895770&s=electronics&sr=1-74
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,419.74,0.0,4.3,17.415,"AEREO7C5GLYYYV6YXK7X4UCCQTJQ,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,AFIKGABHNR4JSITY4CNM6TMO54EA,AHTWYLMZUCB6QUCNPXWZ2PCKDGRQ,AGBIS5BRLLI652XO3V53YOJMZXXA,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,AHNV3R7QZYE5QVEV7QEEBFO37HTA,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA",https://www.amazon.in/OnePlus-Nord-Jade-256GB-Storage/dp/B0B3D39RKV/ref=sr_1_75?qid=1672895770&s=electronics&sr=1-75
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,12.33,0.9,4.0,1.396,"AENDUJB5OZB6K4DYJJ6JCWFTSRCQ,AHRWY7ICLIT3SPBQFPD7V7C7NJDQ,AFSTHMXFUDYHM43NKFYVF5TM2DDA,AGVOU7UYLUAX4S7LCOYNNEXUCD3Q,AHARTLP3RPKXFY37PX5Z5T4JHUEQ,AHJQYBWVOKGBO6SND232KLREKCSA,AHJYRK56SVRBAQZMLOZWPBQU2FFQ,AF5ORZNIXXXLMFXXPZYZLTGPTQAA",https://www.amazon.in/Sounce-Charger-Protector-Charging-Protective/dp/B085HY1DGR/ref=sr_1_76?qid=1672895770&s=electronics&sr=1-76
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",23.46,0.84,3.6,18.202,"AHDANFLZ6CRP3NUAFEG5KMPPZOFQ,AGP2HWARZOUPA3CD452G55XDOVCA,AFIXXDE6EGSPL7Z3V2HM2ONLKILQ,AHHC4X3NGUIXBDLGBNSGVCEBBWXA,AFMR2SQ4JJENHHZXWTUYOXFAFBDA,AFSN7XEYM3FYLA553HWSFJIWXNLQ,AFBFWTKCL3QGM752HHFGURNACKNA,AFH5MQTFGQYYKITYYBH5CFON3PEQ",https://www.amazon.in/Boom-Ultima-Headphones-Cancelling-Earphones/dp/B08D75R3Z1/ref=sr_1_77?qid=1672895770&s=electronics&sr=1-77
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,185.17,0.27,4.1,18.998,"AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q",https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_78?qid=1672895770&s=electronics&sr=1-78
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,481.47,0.1,4.2,11.029,"AHLYJKN3B45FGUXNLI7HBJRMQXBA,AGU3XNDQ5OIFEYL6W7FGAB4QNOPA,AFQQLWLDOYRTQWZETYX6CFXNEOJQ,AGJLSJO25FNAPTAMQITAMV2DTV7A,AGFXSW2YQHNS2ZPAMQHQLDH5QBZQ,AFNQRKRC76QTV3ANYGVIX3WGB7AQ,AGJU6F3B6JF6P3W5KKTWBRLGQFRA",https://www.amazon.in/OnePlus-Forest-Green-Storage-SuperVOOC/dp/B09WRMNJ9G/ref=sr_1_79?qid=1672895770&s=electronics&sr=1-79
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,308.63,0.32,4.1,22.318,"AHJJY3GFDJFTDTX5536IMIXVNCNQ,AEYIVONPYGGVCE7K4Y3PNQPKVHSQ",https://www.amazon.in/Samsung-Emerald-Storage-Purchased-Separately/dp/B0B14MR9L1/ref=sr_1_80?qid=1672895770&s=electronics&sr=1-80
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,6.16,0.6,4.1,1.786,"AF535RV7I3GDWBJZWB7HOLHYAUFA,AENGUPOM2EDK3DTX7BZUWYKZIDJA,AFDSO2WPP2FVD5GLVREORVV23VNA,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AFZYCNGGJWPEVKRYOBQCJFBFPF2A,AFRJUP6OCPKPDASMS3ZF4CXWXCXA,AEW2RGBB7GXPNUGFBMKMK4OKGE7Q,AEGZCGGDNS4ZRNPG3CDULRVB5Z5A",https://www.amazon.in/Ambrane-Adjustment-Compatibility-Multipurpose-Anti-Skid/dp/B09ZPL5VYM/ref=sr_1_81?qid=1672895770&s=electronics&sr=1-81
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,19.74,0.38,4.0,7.222,"AFZRJWGYUFNULZQLL27PLZYMTYFA,AELUUSXPQUT3DD5LODET67QZYXVQ,AHN5GP2G4PSPXMVTCK3D7FJSUMFQ,AHXQK2APPFORQPV6E43FW2W6DVVQ,AGH3POHLPXABF3I4ASSGTRXAUPPA,AGUKWQ7OYGHXWZQYRBDSP2V77KDQ,AGRFG6LVUVOX5TDHEZULKHHKYK3Q,AGXBRUP77BK42TS3EE7MPBX2OBXQ",https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo-10k/dp/B0993BB11X/ref=sr_1_82?qid=1672895770&s=electronics&sr=1-82
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,19.74,0.19,4.0,,"AE27UOZENYSWCQVQRRUQIV2ZM7VA,AGMYSLV6NNOAYES25JDTJPCZY47A,AFHS33MWRQGSS64EETZJGCBWXXXA,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,AGPGDCCXPI3EACMNJKBCNT57DVFA,AFPBMRYRSMD3PP3CBKLFF7EKOCXA",https://www.amazon.in/Nokia-105-Single-Keypad-Wireless/dp/B09V2PZDX8/ref=sr_1_83?qid=1672895770&s=electronics&sr=1-83
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",22.22,0.67,3.5,83.996,"AHCZZTKJ5WN7WJSQU3HWL2LK6XQA,AE6OITGK4Q3JK2PM6CA7Q5YVED6Q,AFPXC62PG7UC6DQ7WET3HSXJQ5XA,AG2KPNJXAZXHKWUMAM3PTCO4T7RA,AFLB34EOC2F37MXTUPWYAUBFLXKQ,AGFSZ3NBVGWR5NBRNYIEBHLMSZGQ,AGQ3O74IZOTXX6NCRGUU5SSCAHVQ,AG62MXMQ7L2PI4B757FPQYANBH6Q",https://www.amazon.in/Tangent-Lite-Magnetic-Bluetooth-Headphones/dp/B085W8CFLH/ref=sr_1_84?qid=1672895770&s=electronics&sr=1-84
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,23.44,0.68,4.3,,"AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ,AG5TXJG5DJ554EJX2GMQL67ZCP2Q",https://www.amazon.in/Samsung-microSDXC-Memory-Adapter-MB-MC64KA/dp/B09MT6XSFW/ref=sr_1_85?qid=1672895770&s=electronics&sr=1-85
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,30.85,0.28,4.1,18.678,"AFAKEZV7KMVT2SGF4KYWXGQRIW4A,AE33MAZWYRVAAICGNACZAIWACK7Q,AGBITVO2DOMNZU6DB4QF2WXXELLA,AFNFUGSKHFEN7D2XJICFYQIK62VQ,AH3HGPTMWGF4FTGDEKIODKTU5RCA,AEMKH7NSGFU5YGYOC54RHG54WHXQ,AGUTBT3QDFUJECX3SI4FAX647CZA,AGZJITIDEQNYDGVCPZDNXLBYDYYA",https://www.amazon.in/Ambrane-20000mAh-Lithium-Polymer-Stylo-20K/dp/B07RD611Z8/ref=sr_1_86?qid=1672895770&s=electronics&sr=1-86
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,6.16,0.65,4.1,15.189,"AG7C6DAADCTRQJG2BRS3RIKDT52Q,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,AHNM2XVU745EDPNGUOAG74PTSNRA,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,AG322TYKVPLPBDXE7ABEUK5QTALQ",https://www.amazon.in/boAt-Micro-USB-Tangle-Free-Transmission/dp/B08WRWPM22/ref=sr_1_87?qid=1672895770&s=electronics&sr=1-87
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,185.17,0.27,4.1,18.998,"AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q",https://www.amazon.in/Samsung-Midnight-Storage-6000mAh-Battery/dp/B0B4F52B5X/ref=sr_1_88?qid=1672895770&s=electronics&sr=1-88
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics|WearableTechnology|SmartWatches,98.64,0.62,4.1,48.449,"AE6CROVUGPHR7BRT5JASNRWSPBVQ,AHL5MROK5N63VXVBMKVZJ3GNB7ZQ,AFPCHRP52XCWFQ625WEACPUTXO7A,AHIUG7OVT3SRXSCNUZPNKHTQH57Q,AGVPDZ73B6LF5BBIZ3YGX2WRGJ2Q,AEQEIF23AAXTOBTLBICNMLFK662A,AGDPIWXL6XEBCXAGBYTER5S2JZ4Q,AFPDHMQW4AYII5KK7CLG4MMTIAHA",https://www.amazon.in/boAt-Smartwatch-Multiple-Monitoring-Resistance/dp/B096VF5YYF/ref=sr_1_89?qid=1672895770&s=electronics&sr=1-89
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics|WearableTechnology|SmartWatches,98.64,0.75,3.8,17.831,"AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ",https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5D39BCD/ref=sr_1_90?qid=1672895770&s=electronics&sr=1-90
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3.69,0.23,4.3,30.411,"AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,AF74RSGCHPZITVFSZN76K6GKPICA,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,AFVD66VQMSHPDT3A6HBBBGKRXBZA,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ",https://www.amazon.in/MI-MTCY001IN-USB-Type-C-Cable/dp/B08DDRGWTJ/ref=sr_1_91?qid=1672895770&s=electronics&sr=1-91
B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3.69,0.33,4.0,43.994,"AECPFYFQVRUWC3KGNLJIOREFP5LQ,AGYYVPDD7YG7FYNBXNGXZJT525AQ,AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,AFPHD2CRPDZMWMBL7WXRSVYWS5JA,AEZ346GX3HJ4O4XNRPHCNHXQURMQ,AEPSWFPNECKO34PUC7I56ITGXR6Q,AHWVEHR5DYLVFTO2KF3IZATFQSWQ,AH4QT33M55677I7ISQOAKEQWACYQ",https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Android/dp/B082LZGK39/ref=sr_1_92?qid=1672895770&s=electronics&sr=1-92
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,12.33,0.35,4.2,1.315,"AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,AHIFRP4LVADODLWKJGA7DHAIPUJQ,AGB3OGP22I23IZANKYBMKYK6XQRQ,AHJ7766YC7CZ4ORPCHZLOOCANFNA,AGMV2R3JWUMMQLCUPBCLXPWI6PPQ,AHFDXAEDNPG522UV55PCCVEILKOA,AG6VORBMIHPIVWWIAD64NXGEHWAA,AEKYO3V2A6SECGKKZYSRLHFMMA6A",https://www.amazon.in/Xiaomi-22-5W-Fast-Charger-Cable/dp/B09XBJ1CTN/ref=sr_1_93?qid=1672895770&s=electronics&sr=1-93
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,240.73,0.28,4.1,18.998,"AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q",https://www.amazon.in/Samsung-Midnight-Storage-5000mAh-Battery/dp/B0B4F5L738/ref=sr_1_94?qid=1672895770&s=electronics&sr=1-94
B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics|Mobiles&Accessories|MobileAccessories|Décor,3.69,0.6,4.1,5.999,"AFLBLMPC4WUEDUWHLHBQVY5AKH2A,AE4ZXGSA2CQOGKH3N7GS7WNS67MQ,AHIQ7HT7HDEW67HOPSLTFF2TH2BA,AFWWWV4JHTQ4PJI5WUC73YTHBQCQ,AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,AFGQKKARKUCRSUEBE2EETDPNLTEA,AGCD3EP3GKDT4URL7GHQPM4Z7DFA,AEUZZSADD4LNC6NNCPAYMKDKGUKQ",https://www.amazon.in/GIZGA-Protector-Charging-Protective-G55/dp/B08MTCKDYN/ref=sr_1_95?qid=1672895770&s=electronics&sr=1-95
B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,222.21,0.28,4.1,50.772,"AEJLOEHISUISLO2Z4RE2TO2V6NGA,AEJ4UYFD3M2WGB3WEQJOZ3GGJY7Q,AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,AEEBECR65JN34YC7NEJIFAQB67TQ,AE5XN2CICXIBA4IK6F4ONOJ6TOCA,AGUZQN2LWKQXLXBJO2NRTXGV7EUA,AHWQSD5JHCOHW7JYN7F52ABQCJQA",https://www.amazon.in/Redmi-Storage-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS8V5N8/ref=sr_1_96?qid=1672895770&s=electronics&sr=1-96
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4.19,0.55,4.3,13.391,"AGYLPKPZHVYKKZHOTHCTYVEDAJ4A,AGTTU64JMX722LYCN3SOWLFPKPAQ,AFWD4ZTM7473CDWARHCDQKK73MTA,AEXCQM3FDLX3YL3UJWWUIAIUJT4A,AHUKYUWRUVRTB3IQGISXWTSPAWLQ,AFWW4UEXAJH7EAB5LTMKMSGLUN2Q,AFM5JL37WY7G6MLQUI4WAXUJME7Q,AFECO24WYFOU2KL7C3DMHTEHRU7Q",https://www.amazon.in/Portronics-POR-1081-Charging-1-2Meter-Function/dp/B08CF3D7QR/ref=sr_1_100?qid=1672895777&s=electronics&sr=1-100
B09T2WRLJJ,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,333.32,0.22,3.9,25.824,"AHALPOEUQFGXEZR6NQ64ZI3EIYXA,AFJEOV652OA6P6CPXI6U34PC677A,AEMQXD272M5OGFOTZDB3PBM2KSWA,AHTNHTN3WQ3NHVW27TWJLRMQDG4A,AGXGWVE46AD3MXJRAA75U5VYV4VA,AEQIOSXDNEWT7VHJIRG5AVN2L7XA,AGZV3QEQWGL37PYNL6FF2FV25Z7A,AETFDFDDPV5V47KNM2ZNBXJ3BCJQ",https://www.amazon.in/Redmi-Phantom-Additional-Exchange-Included/dp/B09T2WRLJJ/ref=sr_1_101?qid=1672895777&s=electronics&sr=1-101
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,8.01,0.62,4.0,14.404,"AEKSR7FVH2XR55S47DZZLAFA4KHQ,AH2Z4CKZS7LRJGKNN7CBOZMQ5SNA,AGZOQA4S3KYQ5XWA2NNCVAPL5NAQ,AFAI2HVZTWZTAN4VOOOMVS5H55VA,AEQ2H25C6M6LFUM7FSHRKM7MMHOA,AE562XMNDX7ZSE5LXF3ML73JYBFQ,AFVF4DJMF7VPQN73T57F4CZT2HGA,AEN6F63NGBECRWCS3ZXU6TVDF2XQ",https://www.amazon.in/oraimo-firefly-2s-charger-micro-usb-multi-protection/dp/B089WB69Y1/ref=sr_1_102?qid=1672895777&s=electronics&sr=1-102
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,2.11,0.42,4.5,11.339,"AFIC3QEUDEWLWIHED5B64254Q5QA,AEKAQEDPX7S73J5RW2YU5SZKTXGQ,AH5DWYIRRSDMRTEU3V224I2UCBUQ,AFIB4S4TTITWHDPKW5U3JISOCALQ,AGIE63Y7UCQUKSDR3PK6IUPRTX3A,AH62YA354G4U5AD2BG3YI5H7MXMQ,AEONKCD4VUEPQ3YEK5JMVPGLCDDQ,AHLBCSKY2R74QDIIG43AIMBG46NQ",https://www.amazon.in/Goldmedal-202042-Plastic-Universal-Adaptor/dp/B0116MIKKC/ref=sr_1_103?qid=1672895777&s=electronics&sr=1-103
